job_ID,job_type,container_number,QC_name,QC_job_sequence,yard_name,alt_yard_names,assigned_yard_name,assigned_HT_name,yard_status,QC_status,HT_status,job_status,start_time,end_time
JOB3878822D,DI,CONT7895282Q,QC1,QC1_0041,D2,"['F1', 'E2', 'G1']",D2,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,15750,20340
JOB3589792F,LO,CONT6974276V,QC1,QC1_0042,A2,"[nan, nan, nan]",A2,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,15750,18550
JOB9880739Z,DI,CONT2307319G,QC1,QC1_0043,G1,"['A1', 'D2', 'C1']",A1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,15750,21300
JOB6721730P,LO,CONT4508122J,QC1,QC1_0044,F1,"[nan, nan, nan]",F1,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,17710,20470
JOB2843720G,LO,CONT4826554X,QC1,QC1_0045,B1,"[nan, nan, nan]",B1,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,17710,20840
JOB3207356R,LO,CONT2635357L,QC1,QC1_0046,A2,"[nan, nan, nan]",A2,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,19390,22510
JOB3082590T,LO,CONT3869537S,QC1,QC1_0047,C1,"[nan, nan, nan]",C1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,19740,22790
JOB4736535I,DI,CONT0725747Z,QC1,QC1_0048,G1,"['E1', 'B2', 'C2']",B2,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,20090,25010
JOB0458697G,LO,CONT7690771A,QC1,QC1_0049,C2,"[nan, nan, nan]",C2,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,20090,23070
JOB3063387J,LO,CONT9417976M,QC1,QC1_0050,E1,"[nan, nan, nan]",E1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,24090
JOB5636516M,DI,CONT5176752W,QC1,QC1_0051,F1,"['C2', 'H1', 'B1']",B1,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,26480
JOB6963502N,DI,CONT3861010Z,QC1,QC1_0052,B2,"['C1', 'G1', 'E2']",B2,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,26520
JOB7634657Z,LO,CONT5110422Z,QC1,QC1_0053,G2,"[nan, nan, nan]",G2,HT_68,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,24610
JOB7626609H,DI,CONT1179822Z,QC1,QC1_0054,G2,"['G1', 'E1', 'A1']",A1,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,27200
JOB6210248C,LO,CONT5667195W,QC1,QC1_0055,C1,"[nan, nan, nan]",C1,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,21350,25160
JOB4857331W,LO,CONT7403274K,QC1,QC1_0056,H2,"[nan, nan, nan]",H2,HT_74,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,22540,25260
JOB0771419Q,DI,CONT9751217J,QC1,QC1_0057,C1,"['B2', 'A1', 'D1']",A1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,22820,27760
JOB4591145R,DI,CONT4769765G,QC1,QC1_0058,F2,"['A2', 'H1', 'E2']",A2,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,25060,28180
JOB5986758R,LO,CONT2712492Q,QC1,QC1_0059,D2,"[nan, nan, nan]",D2,HT_36,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,25060,28180
JOB4184782Y,LO,CONT3668526K,QC1,QC1_0060,C1,"[nan, nan, nan]",C1,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,25060,28380
JOB5620223R,DI,CONT8946411P,QC1,QC1_0061,D1,"['F2', 'H1', 'E1']",D1,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,26530,30710
JOB0131243O,DI,CONT8411496U,QC1,QC1_0062,G2,"['D2', 'G1', 'E1']",D2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,26530,30750
JOB4249568Y,DI,CONT7817846Z,QC1,QC1_0063,C2,"['A1', 'G2', 'C1']",A1,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,26530,30860
JOB5492388R,DI,CONT7086040R,QC1,QC1_0064,G1,"['B1', 'F1', 'B2']",B1,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,27230,31000
JOB7562240K,LO,CONT0397158I,QC1,QC1_0065,H2,"[nan, nan, nan]",H2,HT_76,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,27230,29650
JOB6778995M,DI,CONT0128618M,QC1,QC1_0066,C2,"['H1', 'B2', 'E1']",B2,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,27230,32120
JOB5604812K,DI,CONT5739925T,QC1,QC1_0067,G2,"['D1', 'E2', 'F2']",D1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,27790,32120
JOB2373782C,DI,CONT8729720R,QC1,QC1_0068,E2,"['A1', 'B2', 'H1']",A1,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,28210,32430
JOB4709209B,LO,CONT4570938A,QC1,QC1_0069,A2,"[nan, nan, nan]",A2,HT_36,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,28210,31050
JOB7910116S,DI,CONT4288399S,QC1,QC1_0070,F2,"['G1', 'H1', 'C2']",C2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,28420,33860
JOB9423697Y,DI,CONT7897968F,QC1,QC1_0071,A2,"['C1', 'D2', 'B1']",A2,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,30730,33840
JOB8910369M,DI,CONT0743828W,QC1,QC1_0072,D1,"['B1', 'A1', 'F1']",A1,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,30800,33930
JOB9158263V,LO,CONT1406821J,QC1,QC1_0073,B2,"[nan, nan, nan]",B2,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,30870,34130
JOB6197343Q,LO,CONT4692578O,QC1,QC1_0074,A2,"[nan, nan, nan]",A2,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,31010,34270
JOB6044438O,DI,CONT5997141V,QC1,QC1_0075,F1,"['E1', 'D2', 'G1']",D2,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,31010,36410
JOB7479285P,DI,CONT2228777V,QC1,QC1_0076,F2,"['A1', 'E1', 'D2']",A1,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,32130,36510
JOB4853292O,DI,CONT1537493T,QC1,QC1_0077,E1,"['C2', 'A2', 'B2']",A2,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,32130,36520
JOB2463081G,DI,CONT2675361M,QC1,QC1_0078,G2,"['H1', 'C2', 'B2']",B2,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,32480,36890
JOB3225855G,LO,CONT4535130R,QC1,QC1_0079,F2,"[nan, nan, nan]",F2,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,32480,35090
JOB0747664Z,LO,CONT4473439R,QC1,QC1_0080,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,33880,36320
JOB0242635L,DI,CONT5871328X,QC1,QC1_0081,C2,"['B2', 'C1', 'G2']",B2,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,33880,38820
JOB4737221G,LO,CONT7931546Y,QC1,QC1_0082,D2,"[nan, nan, nan]",D2,HT_32,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,33950,37030
JOB3796172S,DI,CONT7861300A,QC1,QC1_0083,G2,"['F2', 'H2', 'C1']",C1,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,34160,39320
JOB9521121A,DI,CONT6623302M,QC1,QC1_0084,B2,"['F2', 'A2', 'C2']",A2,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,34300,39490
JOB7100296Y,LO,CONT5962843Y,QC1,QC1_0085,F2,"[nan, nan, nan]",F2,HT_65,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36470,38960
JOB4854410P,DI,CONT3265100B,QC1,QC1_0086,C2,"['G1', 'B1', 'E2']",B1,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36540,41630
JOB1045618J,LO,CONT7216125Z,QC1,QC1_0087,F1,"[nan, nan, nan]",F1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36540,39500
JOB0254567M,LO,CONT1565925E,QC1,QC1_0088,B1,"[nan, nan, nan]",B1,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36890,39980
JOB4489366X,LO,CONT4625498K,QC1,QC1_0089,B2,"[nan, nan, nan]",B2,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36890,40000
JOB0762025F,DI,CONT0403264R,QC1,QC1_0090,E2,"['B2', 'F1', 'D2']",B2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,36890,42420
JOB0452277O,DI,CONT3079074R,QC1,QC1_0091,E2,"['E1', 'A1', 'C1']",A1,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,38850,42730
JOB0227581D,LO,CONT5966154D,QC1,QC1_0092,F1,"[nan, nan, nan]",F1,HT_57,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,38850,41420
JOB5698013X,DI,CONT7658106G,QC1,QC1_0093,D2,"['C1', 'E2', 'G2']",C1,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,39340,43960
JOB8944342R,DI,CONT6663455J,QC1,QC1_0094,G1,"['A2', 'C1', 'H1']",A2,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,39550,44160
JOB4004320V,LO,CONT9536281U,QC1,QC1_0095,C2,"[nan, nan, nan]",C2,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,39550,42680
JOB8599620Y,DI,CONT7854556J,QC1,QC1_0096,G1,"['F1', 'E1', 'C2']",C2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,41650,44890
JOB1542948C,LO,CONT9851278A,QC1,QC1_0097,F1,"[nan, nan, nan]",F1,HT_50,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,41650,44350
JOB4431144V,DI,CONT5064995Z,QC1,QC1_0098,G2,"['A2', 'B2', 'E2']",A2,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,41650,46690
JOB9854339M,LO,CONT8020054C,QC1,QC1_0099,B2,"[nan, nan, nan]",B2,HT_28,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,41650,44790
JOB8808405T,DI,CONT2106747N,QC1,QC1_0100,G2,"['C2', 'H2', 'B2']",B2,HT_30,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,42420,46700
JOB7672594W,DI,CONT6464788X,QC1,QC1_0101,G1,"['E2', 'C2', 'B1']",B1,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,42770,47220
JOB4067730N,LO,CONT1335884T,QC1,QC1_0102,D1,"[nan, nan, nan]",D1,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,42770,46570
JOB0994184W,DI,CONT5421736P,QC1,QC1_0103,G1,"['G2', 'D1', 'F2']",D1,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,43960,48810
JOB2744441G,DI,CONT3862729Z,QC1,QC1_0104,D2,"['A2', 'G2', 'F2']",A2,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,44170,49900
JOB9588274Z,LO,CONT9381894L,QC1,QC1_0105,C1,"[nan, nan, nan]",C1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,44170,47150
JOB5822594E,LO,CONT7474614F,QC1,QC1_0106,H1,"[nan, nan, nan]",H1,HT_71,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,44940,48010
JOB4437398W,DI,CONT7256465U,QC1,QC1_0107,D2,"['F2', 'B2', 'C2']",B2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,44940,51220
JOB2384349M,LO,CONT5502750Z,QC1,QC1_0108,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,46690,49840
JOB3689405S,DI,CONT0561104W,QC1,QC1_0109,F1,"['E2', 'C1', 'A2']",A2,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,46690,52440
JOB3180901U,LO,CONT0473187X,QC1,QC1_0110,A2,"[nan, nan, nan]",A2,HT_30,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,46760,50400
JOB9072630K,LO,CONT8739338B,QC1,QC1_0111,E2,"[nan, nan, nan]",E2,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,47250,50680
JOB8833778B,LO,CONT8967279D,QC1,QC1_0112,E1,"[nan, nan, nan]",E1,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,47250,50820
JOB6262209Y,DI,CONT3735915K,QC1,QC1_0113,D2,"['D1', 'C1', 'B1']",B1,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,48860,53170
JOB6846907J,LO,CONT9958527Z,QC1,QC1_0114,C2,"[nan, nan, nan]",C2,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,49910,52750
JOB3424611T,LO,CONT9987803O,QC1,QC1_0115,E1,"[nan, nan, nan]",E1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,49910,52810
JOB8629142I,LO,CONT8314315G,QC1,QC1_0116,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,49910,53090
JOB6842509S,DI,CONT3218482D,QC1,QC1_0117,G1,"['B1', 'A2', 'H2']",A2,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,51240,55670
JOB2964398D,DI,CONT3747736H,QC1,QC1_0118,G1,"['D2', 'H1', 'A1']",A1,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,51240,55770
JOB2559296I,LO,CONT1904111A,QC1,QC1_0119,A2,"[nan, nan, nan]",A2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,52500,55620
JOB0879978J,DI,CONT1284336E,QC1,QC1_0120,G1,"['A1', 'H1', 'C2']",A1,HT_08,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,52500,57990
JOB7282127Y,LO,CONT3871146L,QC1,QC1_0121,C1,"[nan, nan, nan]",C1,HT_22,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,52500,55820
JOB6869634S,DI,CONT1101623P,QC1,QC1_0122,E1,"['D1', 'F2', 'H2']",D1,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,52500,58010
JOB3193427L,DI,CONT3285929E,QC1,QC1_0123,A2,"['F1', 'G1', 'D1']",A2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,53200,58190
JOB5982848X,DI,CONT6326916M,QC1,QC1_0124,G2,"['B2', 'D2', 'C1']",B2,HT_18,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,53200,58150
JOB8840726V,DI,CONT1427066H,QC1,QC1_0125,E2,"['C2', 'D1', 'H1']",C2,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,53200,58210
JOB9983705O,LO,CONT2498372C,QC1,QC1_0126,E1,"[nan, nan, nan]",E1,HT_49,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,53200,56510
JOB3723636P,LO,CONT4489791C,QC1,QC1_0127,G1,"[nan, nan, nan]",G1,HT_77,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,55720,58750
JOB0859208W,DI,CONT0882419Q,QC1,QC1_0128,G1,"['H1', 'F1', 'D2']",D2,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,55790,61300
JOB3419340R,DI,CONT2426795N,QC1,QC1_0129,G2,"['A1', 'C2', 'D1']",A1,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,55790,61460
JOB1467947E,DI,CONT8073023E,QC1,QC1_0130,G1,"['C1', 'A1', 'B1']",A1,HT_01,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58030,61740
JOB8686926G,LO,CONT4340565R,QC1,QC1_0131,F2,"[nan, nan, nan]",F2,HT_50,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58030,60680
JOB4980659L,LO,CONT6161330L,QC1,QC1_0132,C2,"[nan, nan, nan]",C2,HT_32,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58030,60890
JOB0299802U,LO,CONT0257720X,QC1,QC1_0133,E2,"[nan, nan, nan]",E2,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58240,61240
JOB5072150Y,DI,CONT3030443L,QC1,QC1_0134,F2,"['C1', 'B2', 'E2']",B2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58240,63650
JOB5582775I,LO,CONT3643406B,QC1,QC1_0135,F1,"[nan, nan, nan]",F1,HT_67,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58240,61630
JOB8112160A,LO,CONT4840380W,QC1,QC1_0136,G1,"[nan, nan, nan]",G1,HT_69,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,58240,61750
